lead_id,month,year,state,numberofStatuses
32008,7,2020,Arkansas,4
32013,7,2020,Missouri,5
32014,7,2020,Oklahoma,3
32020,7,2020,Oklahoma,5
32022,7,2020,Arkansas,4
32034,7,2020,Arkansas,3
32036,7,2020,Missouri,5
32037,7,2020,Arkansas,3
32039,7,2020,Oklahoma,5
32048,7,2020,Oklahoma,6
32050,7,2020,Arkansas,7
32067,7,2020,Arkansas,6
32072,7,2020,Arkansas,10
32074,7,2020,Oklahoma,7
32083,7,2020,Oklahoma,4
32085,7,2020,Arkansas,4
32095,7,2020,Missouri,3
32102,7,2020,Oklahoma,4
32108,7,2020,Arkansas,3
32112,7,2020,Oklahoma,3
32117,7,2020,Oklahoma,5
32128,7,2020,Missouri,1
32129,7,2020,Oklahoma,3
32132,7,2020,Arkansas,5
32133,7,2020,Oklahoma,5
32135,7,2020,Oklahoma,4
32138,7,2020,Arkansas,3
32146,7,2020,Arkansas,4
32147,7,2020,Oklahoma,4
32156,7,2020,Arkansas,2
32157,7,2020,Arkansas,5
32159,7,2020,Arkansas,3
32161,7,2020,Arkansas,12
32165,7,2020,Oklahoma,4
32172,7,2020,Missouri,2
32175,7,2020,Missouri,2
32177,7,2020,Arkansas,7
32180,7,2020,Arkansas,11
32183,7,2020,Oklahoma,4
32184,7,2020,Arkansas,6
32187,7,2020,Oklahoma,4
32190,7,2020,Oklahoma,8
32192,7,2020,Oklahoma,4
32198,7,2020,Arkansas,6
32210,7,2020,Arkansas,5
32212,7,2020,Oklahoma,3
32216,7,2020,Missouri,2
32217,7,2020,Arkansas,4
32225,7,2020,Missouri,4
32229,7,2020,Oklahoma,6
32232,7,2020,Oklahoma,2
32243,7,2020,Oklahoma,1
32246,7,2020,Oklahoma,4
32248,7,2020,Tennessee,7
32250,7,2020,Oklahoma,3
32251,7,2020,Oklahoma,5
32256,7,2020,Arkansas,2
32261,7,2020,Arkansas,2
32263,7,2020,Oklahoma,2
32264,7,2020,Oklahoma,3
32267,7,2020,Oklahoma,4
32268,7,2020,Oklahoma,3
32272,7,2020,Oklahoma,3
32273,7,2020,Oklahoma,6
32278,7,2020,Missouri,5
32281,7,2020,Oklahoma,4
32286,7,2020,Oklahoma,6
32288,7,2020,Arkansas,5
32289,7,2020,Oklahoma,6
32290,7,2020,Missouri,3
32292,7,2020,Oklahoma,5
32293,7,2020,Oklahoma,4
32303,7,2020,Oklahoma,2
32304,7,2020,Arkansas,6
32312,7,2020,Oklahoma,4
32315,7,2020,Arkansas,4
32321,7,2020,Arkansas,2
32330,7,2020,Missouri,4
32331,7,2020,Missouri,4
32343,7,2020,Arkansas,3
32345,7,2020,Oklahoma,7
32347,7,2020,Arkansas,4
32351,7,2020,Arkansas,6
32365,7,2020,Arkansas,5
32366,7,2020,Arkansas,8
32369,7,2020,Oklahoma,2
32372,7,2020,Oklahoma,2
32382,7,2020,Oklahoma,4
32393,7,2020,Missouri,5
32395,7,2020,Oklahoma,5
32399,7,2020,Oklahoma,6
32402,7,2020,Oklahoma,3
32410,7,2020,Arkansas,4
32413,7,2020,Oklahoma,3
32418,7,2020,Arkansas,8
32423,7,2020,Arkansas,1
32428,7,2020,Arkansas,2
32429,7,2020,Arkansas,5
32430,7,2020,Oklahoma,3
32434,7,2020,Oklahoma,5
32435,7,2020,Oklahoma,6
32438,7,2020,Oklahoma,3
32440,7,2020,Arkansas,9
32441,7,2020,Arkansas,5
32447,7,2020,Missouri,4
32448,7,2020,Arkansas,4
32449,7,2020,Arkansas,7
32450,7,2020,Arkansas,3
32451,7,2020,Missouri,2
32473,7,2020,Arkansas,3
32482,7,2020,Oklahoma,2
32488,7,2020,Arkansas,5
32498,7,2020,Oklahoma,2
32506,7,2020,Missouri,8
32508,7,2020,Oklahoma,7
32515,7,2020,Arkansas,8
32520,7,2020,Oklahoma,3
32526,7,2020,Oklahoma,3
32529,7,2020,Arkansas,6
32530,7,2020,Oklahoma,3
32532,7,2020,Oklahoma,10
32545,7,2020,Oklahoma,4
32554,7,2020,Arkansas,3
32556,7,2020,Oklahoma,6
32558,7,2020,Arkansas,4
32560,7,2020,Arkansas,6
32565,7,2020,Arkansas,3
32566,7,2020,Arkansas,6
32571,7,2020,Arkansas,5
32575,7,2020,Oklahoma,2
32576,7,2020,Oklahoma,6
32583,7,2020,Oklahoma,3
32592,7,2020,Oklahoma,1
32597,7,2020,Oklahoma,3
32599,7,2020,Arkansas,5
32603,7,2020,Arkansas,2
32605,7,2020,Oklahoma,2
32610,7,2020,Oklahoma,4
32616,7,2020,Oklahoma,5
32625,8,2020,Missouri,4
32628,8,2020,Missouri,3
32632,8,2020,Arkansas,5
32633,8,2020,Arkansas,3
32637,8,2020,Arkansas,3
32647,8,2020,Arkansas,6
32649,8,2020,Arkansas,4
32650,8,2020,Oklahoma,3
32651,8,2020,Arkansas,9
32655,8,2020,Oklahoma,4
32658,8,2020,Arkansas,5
32665,8,2020,Oklahoma,4
32672,8,2020,Oklahoma,7
32680,8,2020,Missouri,11
32683,8,2020,Missouri,5
32684,8,2020,Arkansas,6
32685,8,2020,Oklahoma,2
32689,8,2020,Arkansas,3
32691,8,2020,Oklahoma,6
32694,8,2020,Oklahoma,4
32700,8,2020,Oklahoma,4
32718,8,2020,Missouri,4
32720,8,2020,Arkansas,5
32724,8,2020,Oklahoma,6
32729,8,2020,Missouri,7
32737,8,2020,Oklahoma,4
32738,8,2020,Arkansas,11
32742,8,2020,Oklahoma,5
32746,8,2020,Oklahoma,9
32748,8,2020,Oklahoma,3
32751,8,2020,Oklahoma,5
32755,8,2020,Arkansas,3
32759,8,2020,Oklahoma,3
32766,8,2020,Arkansas,2
32767,8,2020,Missouri,4
32782,8,2020,Arkansas,4
32795,8,2020,Arkansas,5
32796,8,2020,Arkansas,10
32798,8,2020,Arkansas,4
32799,8,2020,Oklahoma,2
32806,8,2020,Arkansas,4
32811,8,2020,Arkansas,2
32820,8,2020,Oklahoma,2
32823,8,2020,Oklahoma,7
32825,8,2020,Arkansas,1
32835,8,2020,Oklahoma,5
32838,8,2020,Arkansas,4
32843,8,2020,Arkansas,5
32852,8,2020,Oklahoma,3
32854,8,2020,Missouri,4
32858,8,2020,Oklahoma,2
32861,8,2020,Arkansas,4
32863,8,2020,Oklahoma,5
32866,8,2020,Oklahoma,5
32871,8,2020,Arkansas,4
32877,8,2020,Missouri,2
32882,8,2020,Arkansas,4
32887,8,2020,Oklahoma,7
32892,8,2020,Oklahoma,3
32896,8,2020,Oklahoma,8
32905,8,2020,Arkansas,6
32908,8,2020,Arkansas,11
32909,8,2020,Arkansas,4
32913,8,2020,Oklahoma,6
32929,8,2020,Arkansas,4
32931,8,2020,Missouri,5
32934,8,2020,Oklahoma,2
32935,8,2020,Arkansas,4
32939,8,2020,Oklahoma,3
32940,8,2020,Arkansas,7
32941,8,2020,Oklahoma,5
32943,8,2020,Arkansas,5
32950,8,2020,Oklahoma,4
32959,8,2020,Arkansas,4
32966,8,2020,Oklahoma,9
32967,8,2020,Arkansas,3
32969,8,2020,Oklahoma,5
32971,8,2020,Oklahoma,4
32982,8,2020,Arkansas,5
32984,8,2020,Oklahoma,8
32987,8,2020,Oklahoma,4
32992,8,2020,Arkansas,7
32996,8,2020,Arkansas,5
33008,8,2020,Oklahoma,6
33018,8,2020,Oklahoma,4
33021,8,2020,Oklahoma,3
33022,8,2020,Oklahoma,4
33024,8,2020,Missouri,5
33029,8,2020,Arkansas,5
33043,8,2020,Oklahoma,2
33045,8,2020,Arkansas,3
33046,8,2020,Arkansas,5
33051,8,2020,Oklahoma,4
33052,8,2020,Arkansas,5
33058,8,2020,Oklahoma,7
33068,8,2020,Oklahoma,6
33071,8,2020,Oklahoma,2
33072,8,2020,Arkansas,4
33075,8,2020,Arkansas,6
33077,8,2020,Arkansas,4
33080,8,2020,Missouri,6
33089,8,2020,Missouri,13
33090,8,2020,Oklahoma,11
33092,8,2020,Arkansas,5
33095,8,2020,Arkansas,4
33097,8,2020,Oklahoma,5
33098,8,2020,Oklahoma,8
33099,8,2020,Oklahoma,12
33102,8,2020,Oklahoma,5
33106,8,2020,Oklahoma,7
33109,8,2020,Oklahoma,4
33110,8,2020,Missouri,6
33116,8,2020,Missouri,7
33120,8,2020,Arkansas,6
33121,8,2020,Arkansas,4
33122,8,2020,Arkansas,4
33124,8,2020,Oklahoma,7
33126,8,2020,Arkansas,4
33128,8,2020,Arkansas,8
33129,8,2020,Arkansas,4
33131,8,2020,Arkansas,3
33132,8,2020,Arkansas,5
33134,8,2020,Oklahoma,10
33138,8,2020,Arkansas,4
33141,8,2020,Oklahoma,3
33144,8,2020,Oklahoma,6
33167,8,2020,Arkansas,5
33171,8,2020,Oklahoma,6
33175,8,2020,Arkansas,4
33180,8,2020,Arkansas,6
33190,8,2020,Missouri,3
33194,8,2020,Arkansas,2
33201,8,2020,Arkansas,7
33203,8,2020,Arkansas,3
33211,8,2020,Missouri,2
33232,8,2020,Oklahoma,7
33240,8,2020,Arkansas,4
33241,8,2020,Oklahoma,7
33242,8,2020,Arkansas,8
33243,8,2020,Oklahoma,5
33252,8,2020,Missouri,9
33258,8,2020,Oklahoma,7
33275,8,2020,Oklahoma,5
33278,8,2020,Missouri,5
33285,8,2020,Oklahoma,7
33295,8,2020,Oklahoma,3
33296,8,2020,Oklahoma,2
33298,8,2020,Oklahoma,4
33300,8,2020,Oklahoma,2
33306,8,2020,Tennessee,2
33308,8,2020,Oklahoma,5
33318,8,2020,Oklahoma,6
33325,8,2020,Oklahoma,3
33329,8,2020,Oklahoma,10
33332,8,2020,Oklahoma,11
33335,8,2020,Oklahoma,7
33338,8,2020,Oklahoma,4
33345,8,2020,Oklahoma,4
33350,8,2020,Oklahoma,5
33355,8,2020,Oklahoma,8
33360,8,2020,Oklahoma,3
33363,8,2020,Missouri,4
33369,8,2020,Oklahoma,3
33371,8,2020,Oklahoma,4
33373,8,2020,Arkansas,5
33380,8,2020,Oklahoma,2
33390,8,2020,Oklahoma,3
33391,8,2020,Oklahoma,6
33405,8,2020,Oklahoma,8
33412,8,2020,Oklahoma,2
33414,8,2020,Missouri,4
33418,8,2020,Oklahoma,4
33419,8,2020,Arkansas,9
33420,8,2020,Arkansas,6
33421,8,2020,Oklahoma,3
33423,8,2020,Oklahoma,5
33424,8,2020,Oklahoma,5
33427,8,2020,Oklahoma,10
33431,8,2020,Oklahoma,6
33433,8,2020,Oklahoma,4
33441,8,2020,Arkansas,11
33444,8,2020,Arkansas,7
33453,8,2020,Missouri,5
33462,8,2020,Arkansas,3
33464,8,2020,Oklahoma,2
33471,8,2020,Arkansas,3
33474,8,2020,Arkansas,4
33478,8,2020,Arkansas,9
33479,8,2020,Arkansas,2
33484,8,2020,Oklahoma,4
33486,8,2020,Arkansas,2
33488,8,2020,Arkansas,3
33489,8,2020,Oklahoma,9
33514,8,2020,Oklahoma,3
33516,8,2020,Oklahoma,3
33531,8,2020,Arkansas,4
33533,8,2020,Oklahoma,11
33538,8,2020,Arkansas,3
33540,8,2020,Arkansas,4
33548,8,2020,Arkansas,4
33550,8,2020,Arkansas,4
33553,8,2020,Oklahoma,2
33567,8,2020,Arkansas,3
33571,8,2020,Arkansas,4
33579,8,2020,Oklahoma,3
33587,8,2020,Oklahoma,3
33596,8,2020,Oklahoma,11
33597,8,2020,Oklahoma,4
33600,8,2020,Oklahoma,5
33604,8,2020,Arkansas,5
33608,8,2020,Missouri,3
33615,8,2020,Oklahoma,3
33617,8,2020,Oklahoma,3
33618,8,2020,Arkansas,6
33623,8,2020,Oklahoma,7
33627,8,2020,Oklahoma,6
33629,8,2020,Arkansas,3
33631,8,2020,Oklahoma,5
33633,8,2020,Oklahoma,5
33646,8,2020,Oklahoma,7
33648,8,2020,Oklahoma,4
33651,8,2020,Missouri,2
33652,8,2020,Oklahoma,4
33655,8,2020,Oklahoma,3
33657,8,2020,Arkansas,5
33660,8,2020,Arkansas,3
33667,8,2020,Oklahoma,3
33669,8,2020,Oklahoma,5
33676,8,2020,Oklahoma,6
33678,8,2020,Oklahoma,3
33679,8,2020,Arkansas,5
33683,8,2020,Missouri,2
33690,8,2020,Oklahoma,2
33697,8,2020,Arkansas,3
33708,8,2020,Oklahoma,5
33714,8,2020,Arkansas,5
33715,8,2020,Oklahoma,8
33719,8,2020,Oklahoma,6
33721,8,2020,Arkansas,14
33735,8,2020,Arkansas,5
33736,8,2020,Oklahoma,9
33740,8,2020,Oklahoma,9
33746,8,2020,Arkansas,4
33751,8,2020,Oklahoma,3
33754,8,2020,Arkansas,4
33759,8,2020,Oklahoma,5
33769,8,2020,Oklahoma,3
33770,8,2020,Oklahoma,6
33773,8,2020,Oklahoma,7
33775,8,2020,Oklahoma,4
33777,8,2020,Missouri,9
33778,8,2020,Oklahoma,9
33785,8,2020,Missouri,4
33790,8,2020,Missouri,13
33791,8,2020,Oklahoma,8
33797,8,2020,Arkansas,6
33805,8,2020,Oklahoma,3
33817,8,2020,Oklahoma,3
33819,8,2020,Oklahoma,3
33824,8,2020,Missouri,7
33831,8,2020,Oklahoma,4
33833,8,2020,Oklahoma,4
33837,8,2020,Oklahoma,3
33839,8,2020,Oklahoma,3
33841,8,2020,Oklahoma,6
33843,8,2020,Oklahoma,5
33844,8,2020,Missouri,3
33848,8,2020,Arkansas,2
33851,8,2020,Oklahoma,4
33854,8,2020,Arkansas,4
33858,8,2020,Oklahoma,4
33860,8,2020,Arkansas,4
33861,8,2020,Arkansas,6
33866,8,2020,Oklahoma,5
33867,8,2020,Missouri,5
33871,8,2020,Oklahoma,6
33873,8,2020,Arkansas,9
33876,8,2020,Oklahoma,17
33877,8,2020,Arkansas,7
33879,8,2020,Arkansas,4
33882,8,2020,Arkansas,8
33883,8,2020,Arkansas,5
33888,8,2020,Oklahoma,3
33889,8,2020,Missouri,4
33890,8,2020,Arkansas,5
33894,8,2020,Missouri,5
33895,8,2020,Oklahoma,4
33900,8,2020,Arkansas,2
33907,8,2020,Missouri,4
33910,8,2020,Oklahoma,4
33913,8,2020,Missouri,7
33916,8,2020,Oklahoma,5
33921,8,2020,Arkansas,4
33923,8,2020,Arkansas,7
33932,8,2020,Oklahoma,4
33949,8,2020,Arkansas,10
33958,8,2020,Oklahoma,3
33965,8,2020,Oklahoma,4
33966,8,2020,Oklahoma,5
33970,8,2020,Arkansas,2
33972,8,2020,Missouri,5
33981,8,2020,Missouri,4
33986,8,2020,Oklahoma,5
33987,8,2020,Oklahoma,3
33990,8,2020,Missouri,5
33992,8,2020,Oklahoma,5
33993,8,2020,Missouri,3
33994,8,2020,Arkansas,5
33995,8,2020,Oklahoma,6
33997,8,2020,Oklahoma,4
34014,8,2020,Oklahoma,4
34016,8,2020,Arkansas,2
34027,8,2020,Oklahoma,3
34029,8,2020,Oklahoma,6
34034,8,2020,Arkansas,3
34039,8,2020,Arkansas,5
34040,8,2020,Arkansas,2
34041,8,2020,Missouri,3
34042,8,2020,Oklahoma,6
34044,8,2020,Missouri,8
34077,8,2020,Arkansas,6
34081,8,2020,Arkansas,5
34083,8,2020,Missouri,3
34090,8,2020,Arkansas,5
34102,8,2020,Arkansas,3
34104,8,2020,Arkansas,4
34106,8,2020,Oklahoma,2
34116,8,2020,Oklahoma,3
34119,8,2020,Oklahoma,4
34122,8,2020,Missouri,4
34124,8,2020,Oklahoma,4
34125,8,2020,Oklahoma,4
34129,8,2020,Arkansas,9
34134,8,2020,Oklahoma,4
34135,8,2020,Arkansas,7
34142,8,2020,Oklahoma,7
34145,8,2020,Oklahoma,4
34154,8,2020,Missouri,2
34158,8,2020,Oklahoma,3
34161,8,2020,Oklahoma,5
34164,8,2020,Oklahoma,4
34184,8,2020,Arkansas,4
34185,8,2020,Oklahoma,6
34186,8,2020,Oklahoma,4
34197,8,2020,Oklahoma,9
34205,8,2020,Oklahoma,9
34211,8,2020,Oklahoma,3
34213,8,2020,Oklahoma,5
34221,8,2020,Tennessee,6
34222,8,2020,Arkansas,6
34223,8,2020,Arkansas,5
34229,8,2020,Arkansas,6
34241,8,2020,Arkansas,5
34243,8,2020,Oklahoma,4
34244,8,2020,Oklahoma,4
34250,8,2020,Arkansas,7
34251,8,2020,Oklahoma,5
34252,8,2020,Arkansas,5
34255,8,2020,Arkansas,4
34257,8,2020,Oklahoma,5
34263,8,2020,Oklahoma,4
34264,8,2020,Missouri,4
34281,8,2020,Oklahoma,4
34283,8,2020,Missouri,4
34286,8,2020,Oklahoma,6
34292,8,2020,Arkansas,1
34294,8,2020,Arkansas,3
34295,8,2020,Arkansas,7
34299,8,2020,Arkansas,6
34302,8,2020,Oklahoma,4
34309,8,2020,Arkansas,4
34311,8,2020,Arkansas,4
34319,8,2020,Arkansas,6
34347,8,2020,Arkansas,2
34359,8,2020,Oklahoma,3
34368,8,2020,Arkansas,9
34382,8,2020,Arkansas,3
34393,8,2020,Oklahoma,2
34397,8,2020,Arkansas,4
34402,8,2020,Oklahoma,3
34406,8,2020,Arkansas,2
34410,8,2020,Oklahoma,7
34415,8,2020,Missouri,6
34425,8,2020,Arkansas,4
34437,8,2020,Arkansas,7
34443,8,2020,Oklahoma,5
34444,8,2020,Arkansas,5
34446,8,2020,Missouri,4
34450,8,2020,Oklahoma,4
34459,8,2020,Arkansas,3
34471,8,2020,Arkansas,4
34472,8,2020,Oklahoma,10
34475,8,2020,Oklahoma,8
34485,8,2020,Oklahoma,3
34488,8,2020,Arkansas,5
34493,8,2020,Missouri,4
34496,8,2020,Oklahoma,4
34499,8,2020,Oklahoma,5
34500,8,2020,Missouri,5
34504,8,2020,Oklahoma,10
34514,8,2020,Arkansas,13
34515,8,2020,Oklahoma,4
34521,8,2020,Arkansas,3
34523,8,2020,Oklahoma,2
34525,8,2020,Missouri,5
34526,8,2020,Arkansas,3
34529,8,2020,Arkansas,5
34532,8,2020,Arkansas,3
34533,8,2020,Arkansas,14
34534,8,2020,Arkansas,3
34539,8,2020,Arkansas,3
34542,8,2020,Arkansas,5
34544,8,2020,Oklahoma,6
34546,8,2020,Arkansas,3
34552,8,2020,Arkansas,5
34554,8,2020,Oklahoma,6
34555,8,2020,Missouri,3
34562,8,2020,Oklahoma,4
34564,8,2020,Missouri,3
34569,8,2020,Arkansas,3
34571,8,2020,Arkansas,4
34573,8,2020,Arkansas,2
34575,8,2020,Oklahoma,5
34589,8,2020,Oklahoma,3
34596,8,2020,Arkansas,3
34602,8,2020,Arkansas,4
34612,8,2020,Missouri,4
34613,8,2020,Missouri,6
34617,8,2020,Missouri,5
34618,8,2020,Arkansas,2
34623,8,2020,Missouri,3
34626,8,2020,Oklahoma,4
34627,8,2020,Oklahoma,8
34645,8,2020,Arkansas,4
34646,8,2020,Arkansas,8
34652,8,2020,Arkansas,2
34655,8,2020,Oklahoma,6
34658,8,2020,Oklahoma,3
34661,8,2020,Arkansas,3
34665,8,2020,Oklahoma,2
34668,8,2020,Oklahoma,3
34670,8,2020,Oklahoma,5
34678,8,2020,Oklahoma,3
34681,8,2020,Missouri,4
34686,8,2020,Arkansas,2
34688,8,2020,Oklahoma,5
34690,8,2020,Oklahoma,4
34691,8,2020,Arkansas,8
34697,8,2020,Arkansas,4
34701,8,2020,Oklahoma,13
34704,8,2020,Oklahoma,6
34706,8,2020,Oklahoma,3
34707,8,2020,Missouri,4
34709,8,2020,Oklahoma,4
34713,8,2020,Oklahoma,2
34717,8,2020,Arkansas,3
34728,8,2020,Oklahoma,4
34731,8,2020,Oklahoma,3
34736,8,2020,Oklahoma,7
34737,8,2020,Oklahoma,4
34739,8,2020,Oklahoma,6
34742,8,2020,Oklahoma,7
34745,8,2020,Oklahoma,6
34747,8,2020,Arkansas,9
34766,8,2020,Oklahoma,4
34773,8,2020,Missouri,5
34787,8,2020,Arkansas,4
34788,8,2020,Oklahoma,6
34801,8,2020,Arkansas,7
34805,8,2020,Oklahoma,5
34808,8,2020,Arkansas,4
34813,8,2020,Arkansas,5
34815,8,2020,Oklahoma,10
34817,8,2020,Arkansas,5
34818,8,2020,Arkansas,6
34822,8,2020,Oklahoma,2
34826,8,2020,Arkansas,3
34828,8,2020,Oklahoma,7
34833,8,2020,Arkansas,5
34836,8,2020,Oklahoma,8
34840,8,2020,Arkansas,7
34841,8,2020,Oklahoma,5
34848,8,2020,Oklahoma,6
34849,8,2020,Oklahoma,5
34850,8,2020,Arkansas,5
34859,8,2020,Oklahoma,5
34864,8,2020,Oklahoma,5
34869,8,2020,Oklahoma,4
34880,8,2020,Oklahoma,12
34889,8,2020,Oklahoma,7
34892,8,2020,Oklahoma,9
34901,8,2020,Arkansas,5
34906,8,2020,Arkansas,5
34911,8,2020,Missouri,7
34920,8,2020,Oklahoma,4
34933,8,2020,Missouri,2
34935,8,2020,Oklahoma,5
34950,8,2020,Arkansas,12
34951,8,2020,Missouri,5
34960,8,2020,Arkansas,6
34962,8,2020,Oklahoma,5
34964,8,2020,Oklahoma,6
34966,8,2020,Missouri,7
34972,8,2020,Oklahoma,2
34988,8,2020,Oklahoma,4
34990,8,2020,Missouri,6
34992,8,2020,Arkansas,4
35001,8,2020,Arkansas,7
35012,8,2020,Oklahoma,7
35014,8,2020,Arkansas,2
35015,8,2020,Oklahoma,5
35021,8,2020,Arkansas,8
35022,8,2020,Arkansas,2
35026,8,2020,Missouri,6
35027,8,2020,Missouri,7
35030,8,2020,Oklahoma,4
35042,8,2020,Oklahoma,5
35045,8,2020,Oklahoma,4
35050,8,2020,Oklahoma,7
35054,8,2020,Arkansas,3
35062,8,2020,Arkansas,5
35064,8,2020,Arkansas,7
35067,8,2020,Arkansas,4
35078,8,2020,Arkansas,5
35084,8,2020,Oklahoma,2
35085,8,2020,Arkansas,5
35086,8,2020,Oklahoma,6
35089,8,2020,Oklahoma,10
35092,8,2020,Arkansas,6
35093,8,2020,Oklahoma,4
35095,8,2020,Arkansas,10
35100,8,2020,Missouri,6
35101,8,2020,Oklahoma,3
35102,8,2020,Oklahoma,15
35103,8,2020,Oklahoma,8
35110,8,2020,Oklahoma,7
35114,8,2020,Arkansas,2
35115,8,2020,Oklahoma,3
35122,8,2020,Missouri,2
35132,8,2020,Arkansas,5
35134,8,2020,Oklahoma,6
35136,8,2020,Missouri,6
35141,8,2020,Arkansas,1
35151,8,2020,Oklahoma,2
35152,8,2020,Oklahoma,7
35167,8,2020,Missouri,3
35168,8,2020,Oklahoma,1
35169,8,2020,Missouri,4
35175,8,2020,Arkansas,5
35177,8,2020,Oklahoma,2
35178,8,2020,Oklahoma,2
35182,8,2020,Oklahoma,1
35187,8,2020,Oklahoma,1
35189,8,2020,Missouri,2
35195,8,2020,Arkansas,3
35200,8,2020,Oklahoma,5
35202,8,2020,Tennessee,3
35208,8,2020,Oklahoma,1
35210,8,2020,Arkansas,5
35214,8,2020,Arkansas,4
35226,8,2020,Oklahoma,5
35247,8,2020,Oklahoma,4
35275,8,2020,Oklahoma,5
35278,8,2020,Arkansas,4
35287,8,2020,Missouri,6
35288,8,2020,Arkansas,6
35291,8,2020,Oklahoma,4
35294,8,2020,Arkansas,6
35295,8,2020,Oklahoma,4
35302,8,2020,Arkansas,3
35318,8,2020,Tennessee,7
35319,8,2020,Arkansas,4
35322,8,2020,Tennessee,5
35323,8,2020,Arkansas,5
35327,8,2020,Oklahoma,9
35330,8,2020,Oklahoma,7
35331,8,2020,Oklahoma,7
35345,8,2020,Arkansas,3
35346,8,2020,Tennessee,5
35347,8,2020,Arkansas,8
35348,8,2020,Arkansas,4
35350,8,2020,Arkansas,4
35351,8,2020,Arkansas,5
35354,8,2020,Oklahoma,6
35364,8,2020,Oklahoma,4
35366,8,2020,Arkansas,5
35369,8,2020,Arkansas,6
35376,8,2020,Oklahoma,3
35379,8,2020,Oklahoma,6
35383,8,2020,Oklahoma,5
35386,8,2020,Arkansas,5
35387,8,2020,Arkansas,6
35402,8,2020,Tennessee,9
35405,8,2020,Arkansas,7
35408,8,2020,Arkansas,4
35414,8,2020,Arkansas,4
35416,8,2020,Arkansas,8
35417,8,2020,Arkansas,6
35421,8,2020,Arkansas,6
35429,8,2020,Arkansas,5
35433,8,2020,Arkansas,4
35434,8,2020,Oklahoma,4
35435,8,2020,Oklahoma,3
35438,8,2020,Oklahoma,2
35448,8,2020,Arkansas,4
35449,8,2020,Tennessee,2
35460,8,2020,Arkansas,6
35468,8,2020,Oklahoma,4
35469,8,2020,Arkansas,4
35476,8,2020,Oklahoma,3
35477,8,2020,Missouri,2
35480,8,2020,Oklahoma,6
35481,8,2020,Arkansas,5
35491,8,2020,Select a state,4
35499,8,2020,Arkansas,2
35501,8,2020,Tennessee,4
35504,8,2020,Arkansas,5
35505,8,2020,Arkansas,7
35512,8,2020,Arkansas,5
35516,8,2020,Oklahoma,4
35518,8,2020,Arkansas,4
35519,8,2020,Oklahoma,10
35521,8,2020,Missouri,4
35525,8,2020,Arkansas,5
35532,8,2020,Oklahoma,5
35535,8,2020,Missouri,4
35541,8,2020,Tennessee,8
35557,8,2020,Arkansas,14
35561,8,2020,Arkansas,6
35563,8,2020,Oklahoma,2
35567,8,2020,Arkansas,5
35568,8,2020,Arkansas,3
35576,8,2020,Oklahoma,5
35582,8,2020,Oklahoma,3
35586,8,2020,Oklahoma,5
35599,8,2020,Arkansas,4
35600,8,2020,Tennessee,9
35602,8,2020,Oklahoma,5
35604,8,2020,Oklahoma,5
35611,8,2020,Arkansas,4
35612,8,2020,Arkansas,7
35617,8,2020,Oklahoma,8
35621,8,2020,Arkansas,4
35622,8,2020,Oklahoma,4
35623,8,2020,Oklahoma,3
35626,8,2020,Oklahoma,6
35629,8,2020,Arkansas,4
35631,8,2020,Arkansas,3
35632,8,2020,Arkansas,5
35633,8,2020,Arkansas,4
35635,8,2020,Arkansas,6
35639,8,2020,Arkansas,7
35651,8,2020,Missouri,5
35654,8,2020,Tennessee,11
35664,8,2020,Oklahoma,5
35665,8,2020,Oklahoma,9
35670,8,2020,Oklahoma,6
35673,8,2020,Oklahoma,7
35679,8,2020,Oklahoma,7
35681,8,2020,Oklahoma,7
35685,8,2020,Oklahoma,6
35686,8,2020,Arkansas,5
35687,8,2020,Missouri,3
35688,8,2020,Arkansas,4
35696,8,2020,Oklahoma,4
35704,8,2020,Oklahoma,3
35707,8,2020,Missouri,1
35710,8,2020,Arkansas,4
35714,8,2020,Oklahoma,8
35716,8,2020,Missouri,5
35717,8,2020,Arkansas,6
35719,8,2020,Oklahoma,5
35721,8,2020,Oklahoma,5
35729,8,2020,Oklahoma,4
35736,8,2020,Oklahoma,4
35739,8,2020,Missouri,10
35742,8,2020,Oklahoma,8
35744,8,2020,Tennessee,3
35750,8,2020,Oklahoma,7
35751,8,2020,Oklahoma,6
35758,8,2020,Arkansas,5
35760,8,2020,Oklahoma,6
35764,8,2020,Oklahoma,3
35767,8,2020,Oklahoma,9
35772,8,2020,Arkansas,3
35779,8,2020,Oklahoma,4
35780,8,2020,Oklahoma,8
35782,8,2020,Arkansas,4
35783,8,2020,Oklahoma,6
35786,8,2020,Oklahoma,5
35788,8,2020,Arkansas,4
35790,8,2020,Oklahoma,4
35791,8,2020,Arkansas,5
35793,8,2020,Missouri,3
35799,8,2020,Arkansas,4
35802,8,2020,Arkansas,2
35803,8,2020,Oklahoma,4
35808,8,2020,Arkansas,3
35812,8,2020,Oklahoma,5
35815,8,2020,Tennessee,7
35818,8,2020,Oklahoma,3
35824,8,2020,Tennessee,6
35826,8,2020,Arkansas,5
35827,8,2020,Arkansas,2
35834,8,2020,Oklahoma,3
35843,8,2020,Oklahoma,12
35845,8,2020,Arkansas,6
35851,8,2020,Oklahoma,5
35854,8,2020,Missouri,4
35855,8,2020,Oklahoma,9
35856,8,2020,Oklahoma,6
35859,8,2020,Oklahoma,2
35867,8,2020,Oklahoma,15
35871,9,2020,Oklahoma,3
35874,9,2020,Arkansas,12
